"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"67","RT @AnandaVikatan:   ...       ? | TamilNadu | RemewableEnergy |  ","2018-08-30 08:31:40","TRUE","9","0","0","Environment","Tamil Nadu","India",TRUE
"68","RT @AnandaVikatan:   ...       ? | TamilNadu | RemewableEnergy |  ","2018-08-30 08:31:35","TRUE","9","0","0","Environment","Tamil Nadu","India",TRUE
"69","  ...       ? | TamilNadu | RemewableEnergy |  ","2018-08-30 08:30:51","FALSE","9","23","0","Environment","Tamil Nadu","India",TRUE
"70","RT @JuniorVikatan:   ...       ? | TamilNadu | RemewableEnergy |  ","2018-08-30 08:27:22","TRUE","11","0","0","Environment","Tamil Nadu","India",TRUE
"71","  ...       ? | TamilNadu | RemewableEnergy |  ","2018-08-30 08:26:38","FALSE","11","30","0","Environment","Tamil Nadu","India",TRUE
"72","Secret of Tamil Nadus energy: Wind &amp; Water ETEnergyworld   ","2018-08-30 08:13:19","FALSE","0","0","0","Environment","Tamil Nadu","India",FALSE
"73","Secret of Tamil Nadus energy: Wind and Water
From being a power deficient state, Tamil Nadu has risen to top the c  ","2018-08-30 05:48:38","FALSE","0","0","0","Environment","Tamil Nadu","India",FALSE
"74","RT @TimBuckleyIEEFA: The benefits of a diversity in  generation: Tamil Nadu wind generation down, but offset by record hydro-electricity","2018-08-30 05:40:51","TRUE","5","0","1","Environment","Tamil Nadu","India",TRUE
"75","Hydropower: Secret of Tamil Nadu's energy Wind andWater ...  ","2018-08-30 05:20:02","FALSE","0","0","0","Environment","Tamil Nadu","India",FALSE
"76","RT @TimBuckleyIEEFA: The benefits of a diversity in  generation: Tamil Nadu wind generation down, but offset by record hydro-electricity","2018-08-30 05:19:06","TRUE","5","0","1","Environment","Tamil Nadu","India",TRUE
"77","RT @TimBuckleyIEEFA: The benefits of a diversity in  generation: Tamil Nadu wind generation down, but offset by record hydro-electricity","2018-08-30 05:01:40","TRUE","5","0","1","Environment","Tamil Nadu","India",TRUE
"78","ETEnergyworld | Secret of Tamil Nadus energy: Wind &amp; Water  ","2018-08-30 05:00:24","FALSE","0","0","0","Environment","Tamil Nadu","India",FALSE
"79","ETEnergyworld | Secret of Tamil Nadus energy: Wind &amp; Water  ","2018-08-30 05:00:23","FALSE","2","5","0","Environment","Tamil Nadu","India",TRUE
"80","RT @TimBuckleyIEEFA: The benefits of a diversity in  generation: Tamil Nadu wind generation down, but offset by record hydro-electricity","2018-08-30 04:43:17","TRUE","5","0","1","Environment","Tamil Nadu","India",TRUE
"81","The benefits of a diversity in  generation: Tamil Nadu wind generation down, but offset by record hydro-electrici  ","2018-08-30 04:42:48","FALSE","5","3","1","Environment","Tamil Nadu","India",FALSE
"82","RT @simonjnicholas: Secret of Tamil Nadus energy: Wind &amp; Water | ET EnergyWorld   ","2018-08-30 04:23:54","TRUE","1","0","0","Environment","Tamil Nadu","India",FALSE
"83","Secret of Tamil Nadus energy: Wind &amp; Water | ET EnergyWorld   ","2018-08-30 04:11:48","FALSE","1","1","0","Environment","Tamil Nadu","India",FALSE
"84","RT @joBeeGeorgeous: Young Dravida Movement boys and girls must remember that SEXISM and Patriarchy are not included in the ideals of SELF","2018-08-29 07:17:46","TRUE","1","0","0","Environment","Tamil Nadu","India",FALSE
"85","Young Dravida Movement boys and girls must remember that SEXISM and Patriarchy are not included in the ideals of S  ","2018-08-29 07:15:30","FALSE","1","3","0","Environment","Tamil Nadu","India",FALSE
"86","RT @350SouthAsia: RT if you agree every government buildings in India should be powered by renewable energy.  ","2018-08-29 05:24:23","TRUE","3","0","0","Environment","Tamil Nadu","India",FALSE
"87","Bio fuel policy 2018. What is road map and motivation for Cassava root farmers heavily in South India esp Tamil Nad  ","2018-08-29 02:41:38","FALSE","0","0","0","Environment","Tamil Nadu","India",FALSE
"88","RT @fifthgentech: According to recent @NITIAayog survey, Tamilnadu ranks 4th among industrialised states in energyefficiency initiatives","2018-08-28 20:47:18","TRUE","2","0","0","Environment","Tamil Nadu","India",FALSE
"89","RT @fifthgentech: According to recent @NITIAayog survey, Tamilnadu ranks 4th among industrialised states in energyefficiency initiatives","2018-08-28 20:46:44","TRUE","2","0","0","Environment","Tamil Nadu","India",TRUE
"90","According to recent @NITIAayog survey, Tamilnadu ranks 4th among industrialised states in energyefficiency initi  ","2018-08-28 20:44:35","FALSE","2","2","0","Environment","Tamil Nadu","India",FALSE
"91","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 14:06:52","TRUE","26","0","0","Environment","Tamil Nadu","India",FALSE
"92","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 13:57:45","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"93","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 12:12:55","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"94","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 11:36:14","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"95","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 09:40:02","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"96","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 09:36:44","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"97","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 08:32:05","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"98","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 08:31:32","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"99","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 08:28:13","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
