"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"41","RT @the_hindu: West Bengal is a land-starved State with the fourth highest population in the country. It is also the second most densely po","2018-09-02 11:40:35","TRUE","12","0","0","Environment","West Bengal","India",TRUE
"42","RT @the_hindu: West Bengal is a land-starved State with the fourth highest population in the country. It is also the second most densely po","2018-09-02 11:27:11","TRUE","12","0","0","Environment","West Bengal","India",TRUE
"43","RT @the_hindu: West Bengal is a land-starved State with the fourth highest population in the country. It is also the second most densely po","2018-09-02 11:26:17","TRUE","12","0","0","Environment","West Bengal","India",TRUE
"44","RT @the_hindu: West Bengal is a land-starved State with the fourth highest population in the country. It is also the second most densely po","2018-09-02 11:22:32","TRUE","12","0","0","Environment","West Bengal","India",TRUE
"45","West Bengal is a land-starved State with the fourth highest population in the country. It is also the second most d  ","2018-09-02 11:21:15","FALSE","0","0","0","Environment","West Bengal","India",TRUE
"46","West Bengal is a land-starved State with the fourth highest population in the country. It is also the second most d  ","2018-09-02 11:16:36","FALSE","12","38","0","Environment","West Bengal","India",TRUE
"47","RT @the_hindu: Its a land-starved State, and between 1990 and 2016, West Bengal lost more to erosion. Why is West Bengal vulnerable? What","2018-09-02 07:34:13","TRUE","2","0","-3","Environment","West Bengal","India",FALSE
"48","RT @CentreCoastal: Coastline survey provides inputs to frame policies to address problems of Sunderbans climate change refugees @ESSO_NCESS","2018-09-02 06:09:25","TRUE","9","0","-1","Environment","West Bengal","India",TRUE
"49","West Bengal, where erosion leads to land loss via @the_hindu 

environment   ","2018-09-02 05:17:30","FALSE","0","4","-1","Environment","West Bengal","India",FALSE
"50","RT @CentreCoastal: Coastline survey provides inputs to frame policies to address problems of Sunderbans climate change refugees @ESSO_NCESS","2018-09-02 03:30:55","TRUE","9","0","-1","Environment","West Bengal","India",TRUE
"51","Coastline survey provides inputs to frame policies to address problems of Sunderbans climate change refugees  ","2018-09-02 03:16:29","FALSE","9","6","-1","Environment","West Bengal","India",FALSE
"52","RT @the_hindu: Its a land-starved State, and between 1990 and 2016, West Bengal lost more to erosion. Why is West Bengal vulnerable? What","2018-09-01 21:30:41","TRUE","2","0","-3","Environment","West Bengal","India",TRUE
"53","Its a land-starved State, and between 1990 and 2016, West Bengal lost more to erosion. Why is West Bengal vulnerab  ","2018-09-01 21:30:13","FALSE","2","19","-2","Environment","West Bengal","India",FALSE
"54","West Bengal, where erosion leads to land loss  ","2018-09-01 19:46:07","FALSE","0","0","-1","Environment","West Bengal","India",TRUE
"55","West Bengal, where erosion leads to land loss ..  ","2018-09-01 17:58:10","FALSE","0","0","-1","Environment","West Bengal","India",FALSE
"56","RT @alex_randall: ""Between 1990 and 2016, West Bengal lost 99 sq km land due to coastal erosion.""  ","2018-09-01 17:34:56","TRUE","4","0","-2","Environment","West Bengal","India",FALSE
"57","RT @alex_randall: ""Between 1990 and 2016, West Bengal lost 99 sq km land due to coastal erosion.""  ","2018-09-01 17:21:41","TRUE","4","0","-2","Environment","West Bengal","India",TRUE
"58","RT @alex_randall: ""Between 1990 and 2016, West Bengal lost 99 sq km land due to coastal erosion.""  ","2018-09-01 17:21:20","TRUE","4","0","-2","Environment","West Bengal","India",TRUE
