"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"64","RT @ehealthonline: @eletsonline welcomes @ManuSriNil, Principal Secretary, New and Renewable Energy Department, Government of Madhya Prades","2018-08-30 13:02:34","TRUE","17","0","0","Environment","Uttar Pradesh","India",TRUE
"65","@eletsonline welcomes @ManuSriNil, Principal Secretary, New and Renewable Energy Department, Government of Madhya P  ","2018-08-30 13:00:50","TRUE","18","0","0","Environment","Uttar Pradesh","India",TRUE
"66","DAE Recruitment 2018  Various Technician, Stipendiary Trainee Posts | Apply Online

Organisation Name: Department  ","2018-08-30 12:59:32","TRUE","17","0","0","Environment","Uttar Pradesh","India",TRUE
"67","DAE Recruitment 2018  Various Technician, Stipendiary Trainee Posts | Apply Online

Organisation Name: Department  ","2018-08-30 12:58:17","TRUE","18","0","0","Environment","Uttar Pradesh","India",TRUE
"68","DAE Recruitment 2018  Various Technician, Stipendiary Trainee Posts | Apply Online

Organisation Name: Department  ","2018-08-30 12:56:39","TRUE","18","0","0","Environment","Uttar Pradesh","India",TRUE
"69","MPUVNL Issues Clarification on safeguard Duty on Rooftop Solar Tenders Madhya Pradesh Urja Vikas Nigam Limited  ","2018-08-30 12:55:17","FALSE","18","35","-2","Environment","Uttar Pradesh","India",TRUE
"70","""Energy is renewable but water is not. So, we found that there are cost-effective ways to deal with water distribut  ","2018-08-30 12:53:08","FALSE","17","23","0","Environment","Uttar Pradesh","India",TRUE
"71","RT @ehealthonline: @eletsonline welcomes @ManuSriNil, Principal Secretary, New and Renewable Energy Department, Government of Madhya Prades","2018-08-30 10:07:11","FALSE","0","2","0","Environment","Uttar Pradesh","India",TRUE
"72","@eletsonline welcomes @ManuSriNil, Principal Secretary, New and Renewable Energy Department, Government of Madhya P  ","2018-08-29 08:12:45","TRUE","7","0","0","Environment","Uttar Pradesh","India",TRUE
"73","DAE Recruitment 2018  Various Technician, Stipendiary Trainee Posts | Apply Online

Organisation Name: Department  ","2018-08-28 06:36:37","TRUE","7","0","0","Environment","Uttar Pradesh","India",TRUE
"74","DAE Recruitment 2018  Various Technician, Stipendiary Trainee Posts | Apply Online

Organisation Name: Department  ","2018-08-28 06:25:19","TRUE","7","0","0","Environment","Uttar Pradesh","India",TRUE
"75","DAE Recruitment 2018  Various Technician, Stipendiary Trainee Posts | Apply Online

Organisation Name: Department  ","2018-08-28 06:21:55","FALSE","7","6","0","Environment","Uttar Pradesh","India",TRUE
"76","MPUVNL Issues Clarification on safeguard Duty on Rooftop Solar Tenders Madhya Pradesh Urja Vikas Nigam Limited  ","2018-08-27 11:04:59","TRUE","12","0","-2","Environment","Uttar Pradesh","India",TRUE
"77","""Energy is renewable but water is not. So, we found that there are cost-effective ways to deal with water distribut  ","2018-08-27 11:03:00","TRUE","12","0","0","Environment","Uttar Pradesh","India",TRUE
"78","RT @ehealthonline: @eletsonline welcomes @ManuSriNil, Principal Secretary, New and Renewable Energy Department, Government of Madhya Prades","2018-08-27 10:50:23","TRUE","12","0","0","Environment","Uttar Pradesh","India",TRUE
"79","@eletsonline welcomes @ManuSriNil, Principal Secretary, New and Renewable Energy Department, Government of Madhya P  ","2018-08-27 10:47:29","TRUE","12","0","0","Environment","Uttar Pradesh","India",TRUE
