"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"83","RT @AshVerma111: InNews InFocus

REAL ESTATE

Supreme Court, passes an interim order, bans all construction activity till Oct-9 in Mahar","2018-09-03 03:08:54","TRUE","3","0","0","Environment","Maharashtra","India",FALSE
"84","RT @BTVI: Maharashtra Govt Sources: State To File Appeal At SC Against Construction Ban Order

Appeal To Be Filed Tuesday, As Monday Is A S","2018-09-03 03:04:42","TRUE","3","0","1","Environment","Maharashtra","India",TRUE
"85","RT @BTVI: Supreme Court: Bans All Construction Activity In MadhyaPradesh, Maharashtra, Uttarakhand, Chandigarh

Bans Construction Activ","2018-09-03 03:00:25","TRUE","5","0","1","Environment","Maharashtra","India",TRUE
"86","RT @BTVI: Maharashtra Govt Sources: State To File Appeal At SC Against Construction Ban Order

Appeal To Be Filed Tuesday, As Monday Is A S","2018-09-03 02:56:08","TRUE","3","0","1","Environment","Maharashtra","India",TRUE
"87","Maharashtra Govt Sources: State To File Appeal At SC Against Construction Ban Order

Appeal To Be Filed Tuesday, As  ","2018-09-03 02:55:36","FALSE","3","4","1","Environment","Maharashtra","India",FALSE
"88","RT @BTVI: Supreme Court: Bans All Construction Activity In MadhyaPradesh, Maharashtra, Uttarakhand, Chandigarh

Bans Construction Activ","2018-09-03 02:55:36","TRUE","5","0","1","Environment","Maharashtra","India",TRUE
"89","Supreme Court: Bans All Construction Activity In MadhyaPradesh, Maharashtra, Uttarakhand, Chandigarh

Bans Cons  ","2018-09-03 02:54:04","FALSE","5","1","0","Environment","Maharashtra","India",FALSE
"90","@AmhiDombivlikar  ","2018-09-03 02:31:12","FALSE","1","0","0","Environment","Maharashtra","India",FALSE
"91","Real estate stocks will be in focus as the SC of India, in an interim order, banned all construction activity till  ","2018-09-03 02:10:07","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
"92","RT @AshVerma111: InNews InFocus

REAL ESTATE

Supreme Court, passes an interim order, bans all construction activity till Oct-9 in Mahar","2018-09-03 02:09:49","TRUE","3","0","0","Environment","Maharashtra","India",TRUE
"93","@AUThackeray @iramdaskadam Really very Bold step by Aaditya &amp; ShivSena &amp; Mr Ramdas Kadam All Indians must restrict  ","2018-09-03 01:23:40","FALSE","0","0","-1","Environment","Maharashtra","India",FALSE
"94","RT AshVerma111 ""InNews InFocus

REAL ESTATE

Supreme Court, passes an interim order, bans all construction activi  ","2018-09-03 01:06:18","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"95","InNews InFocus

REAL ESTATE

Supreme Court, passes an interim order, bans all construction activity till Oct-9 in  ","2018-09-03 01:04:23","FALSE","3","7","0","Environment","Maharashtra","India",FALSE
"96","RT @SgraoN: This shall be the treatment at TelanganaRERA for AliensFraud type builders N RealEstateMafia NoHIRAOnlyRERA

 ","2018-09-02 18:23:49","TRUE","6","0","0","Environment","Maharashtra","India",FALSE
"97","SC Supreme Court imposes ban all construction activities Maharashtra Uttarakhand Madhya Pradesh Chandigarh solid wa  ","2018-09-02 15:55:07","FALSE","0","1","2","Environment","Maharashtra","India",FALSE
"98","Maharashtra Govt Sources: Maharashtra Already Has Solid Waste Management Policy In Place","2018-09-02 15:25:05","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
"99","RT @advashishfule: Supreme Court vide its order dated 31 /08/18 stayed all constructions in Maharashtra for not framing policy of Solid Wa","2018-09-02 12:28:00","TRUE","2","0","2","Environment","Maharashtra","India",FALSE
"100","@niissh @The_Hawk_Eye_ SC slamed 3 states(Maharashtra, MP, Uttarakhand) &amp; stoped all construction activities becaus  ","2018-09-02 12:11:17","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"101","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-02 12:04:41","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"102","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-02 11:07:14","TRUE","28","0","-1","Environment","Maharashtra","India",FALSE
"103","RT @advashishfule: Supreme Court vide its order dated 31 /08/18 stayed all constructions in Maharashtra for not framing policy of Solid Wa","2018-09-02 10:42:59","TRUE","2","0","2","Environment","Maharashtra","India",TRUE
