"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"1","RT @santhasa75: Tamil Nadu Govt=&gt;""As directed by the Honble Chief Minister a special Solid Waste Management Fund will be constituted with","2018-09-01 11:18:48","TRUE","1","0","0","Environment","Tamil Nadu","India",FALSE
"2","Tamil Nadu Govt=&gt;""As directed by the Honble Chief Minister a special Solid Waste Management Fund will be constitut  ","2018-09-01 09:27:46","FALSE","1","0","0","Environment","Tamil Nadu","India",FALSE
"3","RT @NewIndianXpress: The Tamil Nadu government has already taken a Rs.4,145-crore loan from the World Bank in 2015 for storm-water drain ne","2018-08-31 05:06:35","TRUE","1","0","-1","Environment","Tamil Nadu","India",FALSE
"4","The Tamil Nadu government has already taken a Rs.4,145-crore loan from the World Bank in 2015 for storm-water drain  ","2018-08-31 05:05:00","FALSE","1","2","-1","Environment","Tamil Nadu","India",FALSE
