"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"128","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-08-27 08:35:22","TRUE","22","0","1","Environment","Assam","India",TRUE
"129","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-08-27 08:18:49","TRUE","22","0","1","Environment","Assam","India",TRUE
"130","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-08-27 06:59:58","TRUE","22","0","1","Environment","Assam","India",TRUE
"131","@ONGC_ ONGC ,should also lead, to generate this green energy, for domestic uses ,for people of Assam.","2018-08-27 06:58:29","FALSE","0","0","1","Environment","Assam","India",FALSE
"132","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-08-27 06:14:49","TRUE","22","0","1","Environment","Assam","India",TRUE
"133","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-08-27 05:55:45","TRUE","22","0","1","Environment","Assam","India",TRUE
"134","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-08-27 05:49:50","TRUE","22","0","1","Environment","Assam","India",TRUE
"135","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-08-27 05:31:17","TRUE","22","0","1","Environment","Assam","India",TRUE
"136","RT @ONGC_: ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  The project","2018-08-27 05:28:33","TRUE","22","0","1","Environment","Assam","India",TRUE
"137","ONGC launches Solar Project in Assam-Roof Top &amp; Ground Mounted Solar Projects to be installed across Assam Asset.  ","2018-08-27 05:24:34","FALSE","22","64","1","Environment","Assam","India",FALSE
