"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"91","@Asad_Umar THIS CHAIRMAN FBR is corrupt. Did zero work in Energy department Punjab. Hes involved in that 56 company scam of SS.","2018-08-28 17:48:40","FALSE","2","12","-1","Environment","Punjab","India",FALSE
"92","RT @KismatZimri: Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jahanzaib","2018-08-28 17:40:57","TRUE","20","0","0","Environment","Punjab","India",TRUE
"93","Shahbaz Sharif' planner made FBR head.. 
Punjab' energy projects, which are severely criticised were planned by Jah  ","2018-08-28 17:36:06","FALSE","20","47","0","Environment","Punjab","India",FALSE
"94","RT @MaireTecnimont: Rafforzando il business petrolchimico in India, Tecnimont S.p.A. si  aggiudicata 2 contratti EPCC per circa 225M$ a","2018-08-28 16:46:15","TRUE","3","0","0","Environment","Punjab","India",FALSE
"95","RT @bilalnuman: The NAB has initiated investigations into alleged widespread financial irregularities in the company ......
A decision has","2018-08-28 14:30:25","TRUE","2","0","0","Environment","Punjab","India",FALSE
"96","RT @bilalnuman: The NAB has initiated investigations into alleged widespread financial irregularities in the company ......
A decision has","2018-08-28 14:20:52","TRUE","2","0","0","Environment","Punjab","India",TRUE
"97","The NAB has initiated investigations into alleged widespread financial irregularities in the company ......
A decis  ","2018-08-28 14:16:15","FALSE","2","0","0","Environment","Punjab","India",FALSE
"98","RT @MaireTecnimont: Rafforzando il business petrolchimico in India, Tecnimont S.p.A. si  aggiudicata 2 contratti EPCC per circa 225M$ a","2018-08-28 11:01:56","TRUE","3","0","0","Environment","Punjab","India",TRUE
"99","RT @MaireTecnimont: Strengthening our petrochemical business in India, Tecnimont S.p.A. has been awarded two EPCC contracts for about $22","2018-08-28 10:58:12","TRUE","1","0","1","Environment","Punjab","India",FALSE
"100","RT @MaireTecnimont: Rafforzando il business petrolchimico in India, Tecnimont S.p.A. si  aggiudicata 2 contratti EPCC per circa 225M$ a","2018-08-28 10:57:55","TRUE","3","0","0","Environment","Punjab","India",TRUE
"101","Rafforzando il business petrolchimico in India, Tecnimont S.p.A. si  aggiudicata 2 contratti EPCC per circa 225M  ","2018-08-28 10:36:11","FALSE","3","1","0","Environment","Punjab","India",FALSE
"102","Strengthening our petrochemical business in India, Tecnimont S.p.A. has been awarded two EPCC contracts for about  ","2018-08-28 10:35:42","FALSE","1","1","1","Environment","Punjab","India",FALSE
"103","@UsmanAKBuzdar Stop using private jets for ur tours. Don't ruin 22 years struggle of IK,do  things for betterment o  ","2018-08-28 08:06:06","FALSE","0","0","-2","Environment","Punjab","India",FALSE
"104","RT @TeymurSyed: @Saqib_I_Khan Ppl r getting restless. They want to see big decisions being taken. Removal of NBP SECP NADRA chiefs dismisse","2018-08-28 05:27:52","TRUE","1","0","-1","Environment","Punjab","India",FALSE
"105","@Saqib_I_Khan Ppl r getting restless. They want to see big decisions being taken. Removal of NBP SECP NADRA chiefs  ","2018-08-28 05:09:56","FALSE","1","2","-1","Environment","Punjab","India",FALSE
"106","@vprc09 Best top governing state in india 1. Kerala-Non Bjp 2. Tamilnadu - non Bjp 3. Telangana- non Bjp 4. Karnata  ","2018-08-28 05:06:05","FALSE","0","0","2","Environment","Punjab","India",FALSE
"107","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-28 03:41:45","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"108","RT @ANI: On 10th August, PM Modi announced the new biofuel policy and today we have successfully implemented it in the aviation sector. It'","2018-08-28 02:08:50","TRUE","212","0","1","Environment","Punjab","India",FALSE
"109","@MSalmanAli96 Are you for real? Man, baselines are relative. Prior things are not being compared.
Resources are acc  ","2018-08-27 21:14:51","FALSE","0","0","0","Environment","Punjab","India",FALSE
"110","@EmanAmerDar @MSalmanAli96 Shared the link. kindly read. 
Also, it is not comparable to what Punjab added to the gr  ","2018-08-27 19:45:07","FALSE","0","0","1","Environment","Punjab","India",FALSE
"111","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 14:22:58","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"112","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 13:30:57","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"113","RT @JinkoSolarCoLtd: More educational institutes are adopting solar energy in India. Jinko Solar Panels installed at India's St. Xavier's S","2018-08-27 11:08:53","TRUE","1","0","0","Environment","Punjab","India",FALSE
