"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"35","RT @MukulAgarwal66: Maharashtra power utility starts converting agricultural feeders to solar | ET EnergyWorld   ","2018-09-04 13:49:20","TRUE","22","0","0","Environment","Maharashtra","India",TRUE
"36","RT @ETEnergyWorld: ETEnergyworld | Reliance Infra pays Rs 2,640 crore outstanding electricity dues to Maharashtra govt  ","2018-09-04 12:59:51","TRUE","1","0","1","Environment","Maharashtra","India",FALSE
"37","RT @MukulAgarwal66: Maharashtra power utility starts converting agricultural feeders to solar | ET EnergyWorld   ","2018-09-04 12:57:50","TRUE","22","0","0","Environment","Maharashtra","India",TRUE
"38","ETEnergyworld | Reliance Infra pays Rs 2,640 crore outstanding electricity dues to Maharashtra govt  ","2018-09-04 12:30:25","FALSE","0","0","1","Environment","Maharashtra","India",FALSE
"39","ETEnergyworld | Reliance Infra pays Rs 2,640 crore outstanding electricity dues to Maharashtra govt  ","2018-09-04 12:30:25","FALSE","1","0","1","Environment","Maharashtra","India",TRUE
"40","RT @namo_bharath: MSEDCL has started converting agricultural feeders to solar. It has decided to convert entire farm pump load to solar by","2018-09-04 12:20:43","TRUE","5","0","0","Environment","Maharashtra","India",TRUE
"41","RT @namo_bharath: MSEDCL has started converting agricultural feeders to solar. It has decided to convert entire farm pump load to solar by","2018-09-04 12:14:02","TRUE","5","0","0","Environment","Maharashtra","India",TRUE
"42","RT @namo_bharath: MSEDCL has started converting agricultural feeders to solar. It has decided to convert entire farm pump load to solar by","2018-09-04 12:08:54","TRUE","5","0","0","Environment","Maharashtra","India",TRUE
"43","RT @MukulAgarwal66: Maharashtra power utility starts converting agricultural feeders to solar | ET EnergyWorld   ","2018-09-04 12:06:06","TRUE","22","0","0","Environment","Maharashtra","India",TRUE
"44","RT @MukulAgarwal66: Maharashtra power utility starts converting agricultural feeders to solar | ET EnergyWorld   ","2018-09-04 12:05:39","TRUE","22","0","0","Environment","Maharashtra","India",TRUE
"45","RT @MukulAgarwal66: Maharashtra power utility starts converting agricultural feeders to solar | ET EnergyWorld   ","2018-09-04 12:00:31","TRUE","22","0","0","Environment","Maharashtra","India",TRUE
"46","RT @MukulAgarwal66: Maharashtra power utility starts converting agricultural feeders to solar | ET EnergyWorld   ","2018-09-04 11:58:30","TRUE","22","0","0","Environment","Maharashtra","India",TRUE
"47","RT @namo_bharath: MSEDCL has started converting agricultural feeders to solar. It has decided to convert entire farm pump load to solar by","2018-09-04 11:46:43","TRUE","5","0","0","Environment","Maharashtra","India",TRUE
"48","MSEDCL has started converting agricultural feeders to solar. It has decided to convert entire farm pump load to sol  ","2018-09-04 11:44:56","FALSE","5","7","0","Environment","Maharashtra","India",FALSE
"49","MSEDCL has started converting agricultural feeders to solar. It has decided to convert entire farm pump load to sol  ","2018-09-04 11:44:40","FALSE","0","0","0","Environment","Maharashtra","India",TRUE
"50","RT @MukulAgarwal66: Maharashtra power utility starts converting agricultural feeders to solar | ET EnergyWorld   ","2018-09-04 11:42:16","TRUE","22","0","0","Environment","Maharashtra","India",TRUE
"51","RT @MukulAgarwal66: Maharashtra power utility starts converting agricultural feeders to solar | ET EnergyWorld   ","2018-09-04 11:36:50","TRUE","22","0","0","Environment","Maharashtra","India",TRUE
"52","RT @MukulAgarwal66: Maharashtra power utility starts converting agricultural feeders to solar | ET EnergyWorld   ","2018-09-04 11:34:19","TRUE","22","0","0","Environment","Maharashtra","India",TRUE
"53","RT @MytrahEnergy: An important milestone for Mytrah and reinforces our commitment to growing Indias renewable energy footprint, shared @","2018-09-04 11:33:13","TRUE","2","0","2","Environment","Maharashtra","India",FALSE
"54","Maharashtra power utility starts converting agricultural feeders to solar | ET EnergyWorld   ","2018-09-04 11:32:11","FALSE","22","19","0","Environment","Maharashtra","India",FALSE
"55","Bhushan said that by 2020, Maharashtra will generate close to 20 giga watts of energy through solar rooftops  ","2018-09-04 10:45:28","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"56","Energy Power Reliance Infra pays Rs 2,640 crore outstanding electricity dues to Maharashtra govt  ","2018-09-04 09:44:05","FALSE","0","0","1","Environment","Maharashtra","India",FALSE
"57","Reliance Infra pays Rs 2,640 crore outstanding electricity dues to Maharashtra govt
 ","2018-09-04 08:51:53","FALSE","0","0","1","Environment","Maharashtra","India",FALSE
"58","Towards Green Energy | Maharashtra State Board | STD 10 | 2018 portion(new)(Part 5)  ","2018-09-03 17:19:06","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
"59","BARC Recruitment 2018  Various Group C Posts | Apply Online

Organization Name: BARC- Department of Atomic Energ  ","2018-09-03 08:17:28","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"60","BARC Recruitment 2018  Various Group C Posts | Apply Online

Organization Name: BARC- Department of Atomic Energ  ","2018-09-03 08:17:26","FALSE","0","0","0","Environment","Maharashtra","India",TRUE
"61","BARC Recruitment 2018  Various Group C Posts | Apply Online

Organization Name: BARC- Department of Atomic Energ  ","2018-09-03 08:17:25","FALSE","0","0","0","Environment","Maharashtra","India",TRUE
"62","RT @ETEnergyWorld: ETEnergyworld | Maharashtra power utility starts converting agricultural feeders to solar  ","2018-09-03 07:17:24","TRUE","2","0","0","Environment","Maharashtra","India",FALSE
"63","RT @ETEnergyWorld: ETEnergyworld | Maharashtra power utility starts converting agricultural feeders to solar  ","2018-09-02 07:58:41","TRUE","2","0","0","Environment","Maharashtra","India",TRUE
"64","ETEnergyworld | Maharashtra power utility starts converting agricultural feeders to solar  ","2018-09-02 06:30:34","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"65","ETEnergyworld | Maharashtra power utility starts converting agricultural feeders to solar  ","2018-09-02 06:30:31","FALSE","2","2","0","Environment","Maharashtra","India",TRUE
"66","RT @WesternRly: Taking an initiative to promote green energy &amp; reduce carbon footprints, WR has converted all conventional light fittings t","2018-09-01 17:26:37","TRUE","12","0","0","Environment","Maharashtra","India",FALSE
"67","RT @CMOMaharashtra: Our young generation is innovative.
With this innovation and massive energy, we are bringing about many changes in the","2018-09-01 12:30:29","TRUE","33","0","1","Environment","Maharashtra","India",FALSE
"68","10th Maharashtra bord science 2 Chapter 5 TOWARD GREEN ENERGY (PART2) Explanation in (hindi)  ","2018-09-01 11:43:04","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"69","8 years and rs 228 crore later maharashtra fails to make even one village sustainable  ","2018-09-01 09:31:49","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"70","@arvsingh01 Mr Singh - Principal secretary, Energy Maharashtra: writing to your attention as no @MSEDCL local autho  ","2018-09-01 03:53:35","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
"71","RT @moneycontrolcom: RInfra had this week announced completion of the sale of its entire Mumbai energy business to Adani Transmission for R","2018-09-01 03:51:52","TRUE","7","0","0","Environment","Maharashtra","India",FALSE
"72","RT @goyalsanjeev: And bigger rub is that Ambani sold its Mumbai Energy business to Adani for 18,000 crores quietly..... with no cuts to 10","2018-09-01 03:28:56","TRUE","10","0","0","Environment","Maharashtra","India",FALSE
"73","RT @goyalsanjeev: And bigger rub is that Ambani sold its Mumbai Energy business to Adani for 18,000 crores quietly..... with no cuts to 10","2018-09-01 03:20:51","TRUE","10","0","0","Environment","Maharashtra","India",TRUE
"74","RT @moneycontrolcom: RInfra had this week announced completion of the sale of its entire Mumbai energy business to Adani Transmission for R","2018-09-01 02:21:35","TRUE","7","0","0","Environment","Maharashtra","India",TRUE
"75","RT @moneycontrolcom: RInfra had this week announced completion of the sale of its entire Mumbai energy business to Adani Transmission for R","2018-09-01 01:49:31","TRUE","7","0","0","Environment","Maharashtra","India",TRUE
"76","RT @goyalsanjeev: And bigger rub is that Ambani sold its Mumbai Energy business to Adani for 18,000 crores quietly..... with no cuts to 10","2018-08-31 22:19:12","TRUE","10","0","0","Environment","Maharashtra","India",TRUE
